objectid,incident_num,incident_date,district,ballistics_evidence,hour_of_day,day_of_week,year,quarter,month,neighborhood
15247,222093731,2022-12-04,A7,0,18,1,2022,4,12,East Boston
15248,212031377,2021-05-13,B2,1,10,5,2021,2,5,Dorchester
15249,222094056,2022-12-06,B2,1,20,2,2022,4,12,Roxbury
15250,212031355,2021-05-14,C11,1,21,5,2021,2,5,Dorchester
15251,222094036,2022-12-06,C11,1,19,2,2022,4,12,Dorchester
15252,212031356,2021-05-14,E13,1,20,5,2021,2,5,Roxbury
15253,222094047,2022-12-06,E18,0,19,2,2022,4,12,Hyde Park
15254,212031343,2021-05-13,B2,1,19,5,2021,2,5,Roxbury
15255,222094305,2022-12-06,C11,1,17,3,2022,4,12,Dorchester
15256,212031403,2021-05-14,B3,0,23,5,2021,2,5,Dorchester
15257,222094365,2022-12-07,C11,0,20,3,2022,4,12,Dorchester
15258,212032111,2021-05-17,C11,1,23,1,2021,2,5,Dorchester
15259,222094627,2022-12-07,B3,0,18,4,2022,4,12,Dorchester
15260,212031880,2021-05-16,B2,1,1,1,2021,2,5,Roxbury
15261,222094683,2022-12-08,B2,1,19,4,2022,4,12,Roxbury
15262,212031848,2021-05-16,C11,1,21,7,2021,2,5,Dorchester
15263,222095826,2022-12-12,D4,0,1,2,2022,4,12,Fenway
15264,212031839,2021-05-18,A7,1,20,2,2021,2,5,East Boston
15265,222095589,2022-12-11,E18,0,1,1,2022,4,12,Hyde Park
15266,212031543,2021-05-14,B2,1,17,6,2021,2,5,Roxbury
15267,222095339,2022-12-10,E18,1,21,6,2022,4,12,Hyde Park
15268,212032423,2021-05-18,C6,1,0,3,2021,2,5,South Boston
15269,222095312,2022-12-10,B2,0,3,7,2022,4,12,Dorchester
15270,212032397,2021-05-18,B3,0,20,2,2021,2,5,Dorchester
15271,222095314,2022-12-10,E13,0,2,7,2022,4,12,Jamaica Plain
15272,212032401,2021-05-18,B3,0,20,2,2021,2,5,Mattapan
15273,222095296,2022-12-10,A1,0,23,6,2022,4,12,Beacon Hill
15274,212032433,2021-05-18,C11,1,2,3,2021,2,5,Dorchester
15275,222095287,2022-12-10,B2,1,23,6,2022,4,12,Roxbury
15276,212032410,2021-05-18,B2,1,22,2,2021,2,5,Roxbury
15277,222095299,2022-12-10,C11,0,1,7,2022,4,12,Dorchester
15278,212032406,2021-05-18,B2,1,21,2,2021,2,5,Roxbury
15279,222095297,2022-12-10,D4,0,1,7,2022,4,12,Roxbury
15280,212032327,2021-05-17,B3,1,18,2,2021,2,5,Dorchester
15281,222095288,2022-12-10,B3,1,0,7,2022,4,12,Dorchester
15282,212032376,2021-05-18,B3,1,20,2,2021,2,5,Mattapan
15283,222095385,2022-12-10,C11,1,11,7,2022,4,12,Dorchester
15284,212032114,2021-05-17,E13,0,0,2,2021,2,5,Jamaica Plain
15285,222096071,2022-12-13,B3,0,20,2,2022,4,12,Dorchester
15286,212031905,2021-05-16,B2,0,5,1,2021,2,5,Roxbury
15287,222096208,2022-12-13,B3,0,12,3,2022,4,12,Dorchester
15288,212031903,2021-05-16,B2,0,0,1,2021,2,5,Roxbury
15289,222096216,2022-12-13,C11,1,13,3,2022,4,12,Dorchester
15290,212031862,2021-05-16,B2,0,22,7,2021,2,5,Roxbury
15291,222096335,2022-12-14,C6,0,20,3,2022,4,12,Dorchester
15292,212031853,2021-05-16,B3,0,21,7,2021,2,5,Dorchester
15293,222096359,2022-12-14,B3,0,22,3,2022,4,12,Mattapan
15294,212031841,2021-05-16,B2,0,20,7,2021,2,5,Roxbury
15295,222096644,2022-12-15,B3,0,1,5,2022,4,12,Dorchester
15296,212031805,2021-05-15,E18,0,18,7,2021,2,5,Hyde Park
15297,222097642,2022-12-18,C11,0,14,1,2022,4,12,Dorchester
15298,212031796,2021-05-15,C11,0,17,7,2021,2,5,Dorchester
15299,222096824,2022-12-15,B2,0,17,5,2022,4,12,Roxbury
15300,212031645,2021-05-15,B3,0,1,7,2021,2,5,Dorchester
15301,222097810,2022-12-19,B3,1,2,2,2022,4,12,Mattapan
15302,212031643,2021-05-15,C11,0,2,7,2021,2,5,Dorchester
15303,222097638,2022-12-18,B2,0,23,7,2022,4,12,Roxbury
15304,212031622,2021-05-15,B2,0,22,6,2021,2,5,Jamaica Plain
15305,222098051,2022-12-20,B3,0,19,2,2022,4,12,Dorchester
15306,212031619,2021-05-15,E13,0,22,6,2021,2,5,Jamaica Plain
15307,222098293,2022-12-20,C11,0,18,3,2022,4,12,Dorchester
15308,212031620,2021-05-15,E13,0,22,6,2021,2,5,Jamaica Plain
15309,222098226,2022-12-20,C11,0,13,3,2022,4,12,Dorchester
15310,212032719,2021-05-19,B3,0,2,4,2021,2,5,Mattapan
15311,222098698,2022-12-22,B2,0,23,4,2022,4,12,Dorchester
15312,212032731,2021-05-19,B2,0,1,4,2021,2,5,Roxbury
15313,222098914,2022-12-22,C11,0,17,5,2022,4,12,Dorchester
15314,212032685,2021-05-19,B2,0,22,3,2021,2,5,Roxbury
15315,222099622,2022-12-26,C11,0,7,2,2022,4,12,Dorchester
15316,212032638,2021-05-19,B2,0,20,3,2021,2,5,Roxbury
15317,222099569,2022-12-25,E18,0,17,1,2022,4,12,Hyde Park
15318,212032468,2021-05-18,B2,0,9,3,2021,2,5,Roxbury
15319,222099272,2022-12-24,C11,0,4,7,2022,4,12,Dorchester
15320,222100054,2022-12-28,B2,1,1,4,2022,4,12,Roxbury
15321,222100036,2022-12-28,B2,0,23,3,2022,4,12,Roxbury
15322,222099805,2022-12-27,B2,0,15,3,2022,4,12,Roxbury
15323,232000179,2023-01-01,B3,1,17,1,2023,1,1,Dorchester
15324,222100858,2022-12-31,B3,0,1,7,2022,4,12,Mattapan
15325,222100830,2022-12-31,C11,1,23,6,2022,4,12,Dorchester
15326,232000001,2023-01-01,B3,0,23,7,2022,4,12,Dorchester
15327,222101102,2023-01-01,C11,0,23,7,2022,4,12,Dorchester
15328,222100789,2022-12-31,B3,0,19,6,2022,4,12,Mattapan
15329,232000013,2023-01-01,E18,1,0,1,2023,1,1,Mattapan
15330,232001039,2023-01-05,B3,0,1,5,2023,1,1,Mattapan
15331,232001275,2023-01-06,B3,1,19,5,2023,1,1,Dorchester
15332,232001855,2023-01-08,B2,0,1,1,2023,1,1,Roxbury
15333,232001745,2023-01-07,B3,1,17,7,2023,1,1,Dorchester
15334,232001561,2023-01-07,C11,0,21,6,2023,1,1,Dorchester
15335,232001565,2023-01-07,C11,0,22,6,2023,1,1,Dorchester
15336,232002360,2023-01-10,D4,1,23,2,2023,1,1,Roxbury
15337,232002339,2023-01-10,C11,0,20,2,2023,1,1,Dorchester
15338,232002543,2023-01-10,B3,0,16,3,2023,1,1,Dorchester
15339,232002661,2023-01-11,B3,0,7,4,2023,1,1,Dorchester
15340,232002649,2023-01-11,B3,0,5,4,2023,1,1,Dorchester
15341,232002818,2023-01-11,A1,0,16,4,2023,1,1,Downtown
15342,232002851,2023-01-11,B2,1,18,4,2023,1,1,Mission Hill
15343,232003226,2023-01-13,B2,0,0,6,2023,1,1,Dorchester
15344,232004230,2023-01-17,B3,0,5,3,2023,1,1,Mattapan
15345,232004179,2023-01-17,B2,0,21,2,2023,1,1,Roxbury
15346,232003488,2023-01-14,C11,0,23,6,2023,1,1,Dorchester
15347,232003913,2023-01-15,C6,0,18,1,2023,1,1,Dorchester
15348,232004500,2023-01-18,B2,1,0,4,2023,1,1,Roxbury
15349,232004425,2023-01-17,B3,0,18,3,2023,1,1,Dorchester
15350,232004796,2023-01-19,B2,1,5,5,2023,1,1,Roxbury
15351,232004777,2023-01-19,B3,0,23,4,2023,1,1,Dorchester
15352,232004761,2023-01-19,B2,0,21,4,2023,1,1,Roxbury
15353,232004724,2023-01-19,C11,0,20,4,2023,1,1,Dorchester
15354,232004651,2023-01-18,B3,0,16,4,2023,1,1,Dorchester
15355,232004674,2023-01-18,B2,0,16,4,2023,1,1,Roxbury
15356,232005800,2023-01-23,B3,1,20,1,2023,1,1,Mattapan
15357,232005644,2023-01-22,B3,0,9,1,2023,1,1,Dorchester
15358,232005634,2023-01-22,B3,0,8,1,2023,1,1,Dorchester
15359,232005396,2023-01-21,C11,1,6,7,2023,1,1,Dorchester
15360,232005570,2023-01-22,E18,0,19,7,2023,1,1,Hyde Park
15361,232006128,2023-01-24,B2,1,3,3,2023,1,1,Roxbury
15362,232005849,2023-01-23,B2,0,5,2,2023,1,1,Dorchester
15363,232006486,2023-01-25,B2,1,12,4,2023,1,1,Roxbury
15364,232006577,2023-01-25,B2,1,17,4,2023,1,1,Roxbury
15365,232006681,2023-01-26,B3,0,6,5,2023,1,1,Dorchester
15366,232006852,2023-01-27,B2,1,19,5,2023,1,1,Mission Hill
15367,232006892,2023-01-27,B3,0,22,5,2023,1,1,Dorchester
15368,232006851,2023-01-27,D4,0,21,5,2023,1,1,Back Bay
15369,232006818,2023-01-26,B2,0,17,5,2023,1,1,Roxbury
15370,232007753,2023-01-30,A7,0,3,2,2023,1,1,East Boston
15371,232007746,2023-01-30,A1,0,0,2,2023,1,1,Chinatown
15372,232007733,2023-01-30,C11,0,23,1,2023,1,1,Dorchester
15373,232007715,2023-01-30,B2,1,22,1,2023,1,1,Roxbury
15374,232007477,2023-01-29,E13,1,0,1,2023,1,1,Jamaica Plain
15375,232007168,2023-01-28,C11,0,22,6,2023,1,1,Dorchester
15376,232007720,2023-01-30,C11,1,22,1,2023,1,1,Dorchester
15377,232007711,2023-01-30,C11,1,22,1,2023,1,1,Dorchester
15378,232007218,2023-01-28,B3,1,4,7,2023,1,1,Dorchester
15379,232008018,2023-01-31,B3,1,20,2,2023,1,1,Dorchester
15380,232008131,2023-01-31,C11,0,10,3,2023,1,1,Dorchester
15381,232008634,2023-02-02,B2,1,0,5,2023,1,2,Roxbury
15382,232008650,2023-02-02,B3,0,0,5,2023,1,2,Dorchester
15383,232008611,2023-02-02,B3,0,22,4,2023,1,2,Mattapan
15384,232008604,2023-02-02,B3,0,21,4,2023,1,2,Dorchester
15385,232008896,2023-02-03,B2,1,21,5,2023,1,2,Roxbury
15386,232009433,2023-02-05,B2,1,4,1,2023,1,2,Roxbury
15387,232009638,2023-02-06,B3,0,22,1,2023,1,2,Dorchester
15388,232009327,2023-02-04,B2,1,18,7,2023,1,2,Roxbury
15389,232010259,2023-02-08,B3,0,2,4,2023,1,2,Dorchester
15390,232010233,2023-02-08,B3,0,21,3,2023,1,2,Mattapan
15391,232010222,2023-02-08,B3,0,20,3,2023,1,2,Dorchester
15392,232010559,2023-02-09,B2,0,3,5,2023,1,2,Roxbury
15393,232010874,2023-02-10,B2,0,0,6,2023,1,2,Dorchester
15394,232010816,2023-02-10,B3,0,21,5,2023,1,2,Mattapan
15395,232010771,2023-02-09,D4,0,18,5,2023,1,2,South End
15396,232010666,2023-02-09,B3,0,12,5,2023,1,2,Mattapan
15397,232011624,2023-02-13,B3,1,19,1,2023,1,2,Dorchester
15398,232011405,2023-02-12,B2,1,20,7,2023,1,2,Roxbury
15399,232011364,2023-02-11,B3,1,17,7,2023,1,2,Dorchester
15400,232011172,2023-02-11,E13,0,21,6,2023,1,2,Jamaica Plain
15401,232011954,2023-02-14,B3,0,1,3,2023,1,2,Dorchester
15402,232012234,2023-02-15,B2,1,3,4,2023,1,2,Roxbury
15403,232012522,2023-02-16,B3,0,3,5,2023,1,2,Dorchester
15404,232012658,2023-02-16,E13,1,15,5,2023,1,2,Jamaica Plain
15405,232012811,2023-02-17,B3,0,2,6,2023,1,2,Dorchester
15406,232013625,2023-02-20,B2,1,4,2,2023,1,2,Dorchester
15407,232013611,2023-02-20,C11,0,0,2,2023,1,2,Dorchester
15408,232013391,2023-02-19,B2,1,2,1,2023,1,2,Dorchester
15409,232013333,2023-02-19,B2,1,19,7,2023,1,2,Roxbury
15410,232013221,2023-02-18,E5,0,11,7,2023,1,2,West Roxbury
15411,232013128,2023-02-18,E5,0,0,7,2023,1,2,West Roxbury
15412,232013896,2023-02-21,B3,0,8,3,2023,1,2,Mattapan
15413,232014143,2023-02-22,B3,0,1,4,2023,1,2,Dorchester
15414,232014652,2023-02-24,B2,0,20,5,2023,1,2,Roxbury
15415,232014412,2023-02-23,B3,0,22,4,2023,1,2,Mattapan
15416,232015397,2023-02-27,C11,0,3,2,2023,1,2,Dorchester
15417,232015190,2023-02-26,D4,0,4,1,2023,1,2,South End
15418,232015170,2023-02-26,B2,0,1,1,2023,1,2,Roxbury
15419,232015128,2023-02-26,E13,1,21,7,2023,1,2,Jamaica Plain
15420,232015398,2023-02-27,B2,0,3,2,2023,1,2,Roxbury
15421,232015301,2023-02-26,D14,0,16,1,2023,1,2,Brighton
15422,232015716,2023-02-28,B3,0,3,3,2023,1,2,Dorchester
15423,232015718,2023-02-27,B3,0,1,2,2023,1,2,Dorchester
15424,232015482,2023-02-27,B2,0,11,2,2023,1,2,Roxbury
15425,232015699,2023-02-28,B3,1,0,3,2023,1,2,Dorchester
15426,232015718,2023-02-28,B3,0,1,3,2023,1,2,Dorchester
15427,232016338,2023-03-02,B3,1,4,5,2023,1,3,Dorchester
15428,232016562,2023-03-03,C11,1,20,5,2023,1,3,Dorchester
15429,232017149,2023-03-05,C11,1,4,1,2023,1,3,Dorchester
15430,232016880,2023-03-04,A1,1,2,7,2023,1,3,Leather District
15431,232016862,2023-03-04,C11,0,0,7,2023,1,3,Dorchester
15432,232016843,2023-03-04,B2,1,22,6,2023,1,3,Roxbury
15435,232017614,2023-03-07,B3,0,21,2,2023,1,3,Mattapan
16900,232017654,2023-03-07,B3,0,3,3,2023,1,3,Dorchester
16901,232017653,2023-03-07,B2,0,0,3,2023,1,3,Roxbury
16902,232017833,2023-03-07,B2,0,17,3,2023,1,3,Roxbury
17519,232018166,2023-03-09,C11,0,21,4,2023,1,3,Dorchester
18132,232018197,2023-03-09,B3,0,3,5,2023,1,3,Mattapan
18133,232018217,2023-03-09,B2,0,7,5,2023,1,3,Roxbury
18140,232018712,2023-03-11,E5,0,19,6,2023,1,3,Roslindale
18141,232018677,2023-03-10,B2,1,17,6,2023,1,3,Roxbury
18866,232018841,2023-03-11,D14,1,10,7,2023,1,3,Brighton
19475,232019225,2023-03-13,D4,0,23,1,2023,1,3,Back Bay
19478,232019040,2023-03-12,B3,1,5,1,2023,1,3,Dorchester
19479,232019007,2023-03-12,E13,0,1,1,2023,1,3,Jamaica Plain
19975,232019241,2023-03-13,C11,0,2,2,2023,1,3,Dorchester
19976,232019240,2023-03-13,C11,0,2,2,2023,1,3,Dorchester
19977,232019533,2023-03-14,C11,0,4,3,2023,1,3,Dorchester
19978,232019498,2023-03-13,C11,1,12,2,2023,1,3,Dorchester
19979,232019732,2023-03-15,B3,0,23,3,2023,1,3,Dorchester
19980,232019724,2023-03-15,B3,0,21,3,2023,1,3,Dorchester
20587,232019755,2023-03-15,B3,0,7,4,2023,1,3,Dorchester
21197,232020262,2023-03-17,E13,1,21,5,2023,1,3,Jamaica Plain
21911,232020311,2023-03-17,B3,0,0,6,2023,1,3,Mattapan
21916,232020587,2023-03-17,B2,1,19,6,2023,1,3,Roxbury
23123,232021831,2023-03-22,B3,0,20,3,2023,1,3,Mattapan
23124,232021860,2023-03-22,B3,1,21,3,2023,1,3,Dorchester
24228,232022479,2023-03-24,B2,0,20,5,2023,1,3,Roxbury
24839,232022764,2023-03-25,A7,1,20,6,2023,1,3,East Boston
25443,232022916,2023-03-25,B2,0,13,7,2023,1,3,Dorchester
25444,232022848,2023-03-25,B2,0,0,7,2023,1,3,Dorchester
25445,232022847,2023-03-25,B2,0,1,7,2023,1,3,Roxbury
25478,232022848,2023-03-25,B2,1,0,7,2023,1,3,Dorchester
26151,232023402,2023-03-26,D4,0,6,1,2023,1,3,Roxbury
26152,232023383,2023-03-26,C11,0,14,1,2023,1,3,Dorchester
26651,232023861,2023-03-27,B2,0,19,2,2023,1,3,Roxbury
27854,232024470,2023-03-30,E5,1,23,4,2023,1,3,Roslindale
27855,232024434,2023-03-30,B2,1,20,4,2023,1,3,Roxbury
27857,232024681,2023-03-30,E5,1,23,4,2023,1,3,Roslindale
29056,232024758,2023-03-31,B2,0,2,6,2023,1,3,Dorchester
29755,232025078,2023-04-01,B3,0,5,7,2023,2,4,Dorchester
29756,232025070,2023-04-01,D4,0,3,7,2023,2,4,Roxbury
29757,232025056,2023-04-01,B3,1,2,7,2023,2,4,Dorchester
30255,232025501,2023-04-03,B2,1,20,1,2023,2,4,Roxbury
30256,232025337,2023-04-02,B3,0,5,1,2023,2,4,Dorchester
30257,232025329,2023-04-02,B3,0,3,1,2023,2,4,Mattapan
30259,232025543,2023-04-03,D4,0,23,1,2023,2,4,South End
30260,232025490,2023-04-02,C11,0,19,1,2023,2,4,Dorchester
30880,232025577,2023-04-03,A7,1,2,2,2023,2,4,East Boston
31447,232026101,2023-04-05,C11,1,22,3,2023,2,4,Dorchester
32130,232026141,2023-04-05,B2,0,5,4,2023,2,4,Roxbury
32131,232026346,2023-04-05,A1,0,19,4,2023,2,4,Downtown
32722,232026504,2023-04-06,E5,1,12,5,2023,2,4,West Roxbury
32724,232026716,2023-04-07,B3,0,23,5,2023,2,4,Dorchester
32725,232026624,2023-04-06,B2,0,18,5,2023,2,4,Roxbury
32726,232026674,2023-04-07,B2,1,20,5,2023,2,4,Roxbury
33311,232026729,2023-04-07,B2,0,3,6,2023,2,4,Roxbury
33905,232027287,2023-04-09,C11,1,22,7,2023,2,4,Dorchester
33906,232027286,2023-04-09,D4,0,23,7,2023,2,4,South End
33907,232027026,2023-04-08,B3,1,1,7,2023,2,4,Dorchester
33908,232026950,2023-04-08,B2,0,18,7,2023,2,4,Roxbury
34402,232027489,2023-04-10,C11,0,23,1,2023,2,4,Dorchester
34403,232027318,2023-04-09,E18,0,3,1,2023,2,4,Hyde Park
34404,232027317,2023-04-09,B2,0,2,1,2023,2,4,Roxbury
34992,232027773,2023-04-11,C11,0,21,2,2023,2,4,Dorchester
34993,232027756,2023-04-11,C11,0,21,2,2023,2,4,Dorchester
36252,232028137,2023-04-12,B3,0,0,4,2023,2,4,Dorchester
36839,232028426,2023-04-13,C11,0,2,5,2023,2,4,Dorchester
36840,232028419,2023-04-13,A7,0,0,5,2023,2,4,East Boston
36841,232028533,2023-04-13,B3,1,13,5,2023,2,4,Dorchester
36842,232028747,2023-04-14,E18,0,23,5,2023,2,4,Hyde Park
37431,232029048,2023-04-15,C6,1,21,6,2023,2,4,South Boston
37432,232029038,2023-04-15,B3,1,21,6,2023,2,4,Dorchester
37433,232029045,2023-04-15,B3,0,21,6,2023,2,4,Dorchester
37434,232029018,2023-04-14,C11,1,19,6,2023,2,4,Dorchester
37929,232029330,2023-04-16,D4,1,21,7,2023,2,4,Roxbury
37930,232029144,2023-04-15,B2,1,10,7,2023,2,4,Roxbury
38421,242004787,2024-01-18,B2,1,8,5,2024,1,1,Roxbury
38594,232029462,2023-04-16,A7,0,12,1,2023,2,4,East Boston
38595,232029375,2023-04-16,A1,0,2,1,2023,2,4,Leather District
39176,232029621,2023-04-17,B2,1,1,2,2023,2,4,Roxbury
39177,232029612,2023-04-17,C11,0,0,2,2023,2,4,Dorchester
39758,232029882,2023-04-18,B2,0,3,3,2023,2,4,Roxbury
40258,232030425,2023-04-20,B3,0,22,4,2023,2,4,Mattapan
40922,232030543,2023-04-20,B3,1,12,5,2023,2,4,Dorchester
40923,232030712,2023-04-21,E13,0,22,5,2023,2,4,Jamaica Plain
42006,232030969,2023-04-22,C11,0,0,7,2023,2,4,Dorchester
42590,232031410,2023-04-24,C11,0,23,1,2023,2,4,Dorchester
43765,232031987,2023-04-26,B3,1,20,3,2023,2,4,Dorchester
45033,232032570,2023-04-28,C11,0,20,5,2023,2,4,Dorchester
45622,232032598,2023-04-28,E5,0,0,6,2023,2,4,Roslindale
45623,232032818,2023-04-28,C6,1,17,6,2023,2,4,South Boston
46712,232033372,2023-05-01,C11,0,0,2,2023,2,5,Dorchester
47305,232034025,2023-05-03,B2,0,20,3,2023,2,5,Roxbury
47897,232034051,2023-05-03,C11,0,1,4,2023,2,5,Dorchester
47898,232034232,2023-05-03,B2,0,16,4,2023,2,5,Roxbury
48580,232034342,2023-05-04,C11,1,0,5,2023,2,5,Dorchester
49671,232034988,2023-05-06,B2,0,0,7,2023,2,5,Dorchester
49672,232035416 ,2023-05-07,C6,1,21,7,2023,2,5,South Boston
49673,232035270,2023-05-07,B2,1,23,7,2023,2,5,Dorchester
49674,232035261,2023-05-07,B3,0,22,7,2023,2,5,Mattapan
49675,232035252,2023-05-07,D4,1,21,7,2023,2,5,South End
49676,232035218,2023-05-06,C11,0,18,7,2023,2,5,Dorchester
50262,232035534,2023-05-08,C11,1,20,1,2023,2,5,Dorchester
50263,232035568,2023-05-08,B2,1,22,1,2023,2,5,Dorchester
50850,232035604,2023-05-08,C11,0,5,2,2023,2,5,Dorchester
51437,232035925,2023-05-09,C11,0,1,3,2023,2,5,Dorchester
51438,232035951,2023-05-09,B2,0,6,3,2023,2,5,Roxbury
51441,232036131,2023-05-09,C6,1,17,3,2023,2,5,Dorchester
52107,232036256,2023-05-10,D4,0,3,4,2023,2,5,South End
52108,232036513,2023-05-11,C11,0,21,4,2023,2,5,Dorchester
52690,232036548,2023-05-11,C11,1,1,5,2023,2,5,Dorchester
52691,232036561,2023-05-11,B2,0,0,5,2023,2,5,Roxbury
52692,232036850,2023-05-12,E5,0,20,5,2023,2,5,West Roxbury
52694,232036742,2023-05-11,B2,1,16,5,2023,2,5,Roxbury
53190,232036892,2023-05-12,B3,0,2,6,2023,2,5,Mattapan
53191,232036867,2023-05-12,B3,1,0,6,2023,2,5,Dorchester
53192,232037154,2023-05-13,D4,1,23,6,2023,2,5,Roxbury
53193,232037158,2023-05-13,C6,1,23,6,2023,2,5,South Boston
53772,232037202,2023-05-13,B2,0,4,7,2023,2,5,Dorchester
53776,232037421,2023-05-14,D14,0,23,7,2023,2,5,Allston
53777,232037415,2023-05-14,C11,1,22,7,2023,2,5,Dorchester
54354,232037699,2023-05-15,B3,0,23,1,2023,2,5,Dorchester
54355,232037459,2023-05-14,B3,0,3,1,2023,2,5,Dorchester
54356,232037430,2023-05-14,C11,1,1,1,2023,2,5,Dorchester
54933,232037721,2023-05-15,B2,0,2,2,2023,2,5,Roxbury
54934,232037728,2023-05-15,E13,0,4,2,2023,2,5,Roxbury
54935,232037726,2023-05-15,B2,0,4,2,2023,2,5,Mission Hill
55509,232038325,2023-05-17,B3,1,22,3,2023,2,5,Dorchester
57234,232038985,2023-05-19,B3,1,4,6,2023,2,5,Dorchester
57235,232038990,2023-05-19,C11,0,5,6,2023,2,5,Dorchester
57236,232039288,2023-05-20,E13,1,23,6,2023,2,5,Jamaica Plain
57237,232039264,2023-05-20,B3,0,21,6,2023,2,5,Dorchester
59548,232040272,2023-05-23,C11,1,12,3,2023,2,5,Mattapan
59549,232040389,2023-05-23,E18,1,18,3,2023,2,5,Hyde Park
60211,232040790,2023-05-25,B3,1,23,4,2023,2,5,Dorchester
60212,232040722,2023-05-24,D4,1,18,4,2023,2,5,Roxbury
61381,232041115,2023-05-26,B2,0,3,6,2023,2,5,Roxbury
61881,232041642,2023-05-27,B3,0,8,7,2023,2,5,Dorchester
62467,232041681,2023-05-28,B2,0,2,1,2023,2,5,Dorchester
62468, 232041687,2023-05-28,D4,1,3,1,2023,2,5,Fenway
63052,232042208,2023-05-30,E5,0,23,2,2023,2,5,Roslindale
63053,232042207,2023-05-30,B3,0,23,2,2023,2,5,Dorchester
63054,232041944,2023-05-29,B2,0,0,2,2023,2,5,Unknown
63055,232042230,2023-05-30,D4,0,23,2,2023,2,5,Fenway
63716,232042480,2023-05-31,B3,0,20,3,2023,2,5,Unknown
64301,232042784,2023-06-01,B3,1,23,4,2023,2,5,Mattapan
64302,232042757,2023-06-01,C6,1,21,4,2023,2,5,Dorchester
64888,232042795,2023-06-01,B2,1,0,5,2023,2,6,Roxbury
64889,232042790,2023-06-01,C11,0,0,5,2023,2,6,Dorchester
65388, 232043132,2023-06-02,C11,1,3,6,2023,2,6,Dorchester
65389,232043119,2023-06-02,A1,1,1,6,2023,2,6,Downtown
65390,232043126,2023-06-02,C11,0,2,6,2023,2,6,Dorchester
65391,232043409,2023-06-03,E18,0,20,6,2023,2,6,Hyde Park
66564,232043879,2023-06-04,C11,0,17,1,2023,2,6,Dorchester
66565,232043739,2023-06-04,E18,1,1,1,2023,2,6,Hyde Park
66566,232043829,2023-06-04,B3,1,14,1,2023,2,6,Mattapan
67235,232043970,2023-06-05,C11,0,6,2,2023,2,6,Dorchester
67236,232044081,2023-06-05,C6,0,13,2,2023,2,6,South Boston
67237,232044028,2023-06-05,B3,0,10,2,2023,2,6,Dorchester
67818,232044272,2023-06-06,D4,0,4,3,2023,2,6,South End
68318,232044596,2023-06-07,A7,0,0,4,2023,2,6,East Boston
68900,232044908,2023-06-08,D4,1,4,5,2023,2,6,Roxbury
69483,232045212,2023-06-09,B2,0,2,6,2023,2,6,Dorchester
69484,232045201,2023-06-09,E18,0,0,6,2023,2,6,Hyde Park
70733,232045936,2023-06-12,D4,1,21,1,2023,2,6,Roxbury
70734,232045940,2023-06-12,B3,1,22,1,2023,2,6,Dorchester
70735,232045751,2023-06-11,B2,0,1,1,2023,2,6,Roxbury
70736,232045754,2023-06-11,B2,0,1,1,2023,2,6,Roxbury
71233,232045976,2023-06-12,C11,1,4,2,2023,2,6,Dorchester
71234,232046273,2023-06-13,B3,0,0,3,2023,2,6,Dorchester
71235,232046604,2023-06-14,C11,0,1,4,2023,2,6,Dorchester
71236,232046685,2023-06-14,B3,0,10,4,2023,2,6,Mattapan
71237,232047197,2023-06-16,C11,1,23,5,2023,2,6,Dorchester
71238,232048059,2023-06-19,E18,0,11,2,2023,2,6,Hyde Park
71239,232048001,2023-06-18,E5,0,19,1,2023,2,6,Roslindale
71240,232047565,2023-06-17,B3,1,4,7,2023,2,6,Dorchester
71241,232047541,2023-06-17,B3,1,1,7,2023,2,6,Mattapan
71242,232047505,2023-06-17,C11,1,22,6,2023,2,6,Dorchester
71243,232047839,2023-06-18,B3,0,3,1,2023,2,6,Mattapan
71244,232047797,2023-06-18,C6,0,21,7,2023,2,6,South Boston
71245,232049244,2023-06-23,B2,0,21,5,2023,2,6,Dorchester
71246,232049293,2023-06-23,E13,0,5,6,2023,2,6,Unknown
71249,232049547,2023-06-24,E13,1,2,7,2023,2,6,Jamaica Plain
71250,232049471,2023-06-23,B2,1,18,6,2023,2,6,Roxbury
71253,232049525,2023-06-24,C11,0,0,7,2023,2,6,Dorchester
71898,232049810,2023-06-25,C11,0,3,1,2023,2,6,Dorchester
71899,232049841,2023-06-25,C11,1,5,1,2023,2,6,Dorchester
71901,232049824,2023-06-25,B3,0,2,1,2023,2,6,Dorchester
72484,232050082,2023-06-26,B3,0,2,2,2023,2,6,Mattapan
72485,232050342,2023-06-27,B3,0,21,2,2023,2,6,Dorchester
72984,232050384,2023-06-27,B3,0,2,3,2023,2,6,Mattapan
72985,232050393,2023-06-27,B3,0,0,3,2023,2,6,Mattapan
72986,232050682,2023-06-28,E18,1,23,3,2023,2,6,Hyde Park
72987,232050472,2023-06-27,B2,0,11,3,2023,2,6,Roxbury
73652,232050843,2023-06-28,C11,0,3,4,2023,2,6,Dorchester
74235,232051327,2023-06-30,E18,1,23,5,2023,2,6,Hyde Park
74236,232051208,2023-06-29,C11,0,17,5,2023,2,6,Dorchester
74821,232051332,2023-06-30,E13,0,0,6,2023,2,6,Jamaica Plain
75321,232051914,2023-07-02,B2,1,23,7,2023,3,7,Dorchester
75328,232051664,2023-07-01,C11,0,2,7,2023,3,7,Dorchester
75329,232051648,2023-07-01,D4,0,0,7,2023,3,7,Fenway
